"","Clus 1","Clus 2","Clus 3","Clus 4","Clus 5","Clus 6"
"44",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"45",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"46",0.000175331236149532,0.00149645091256362,0.00921568756451236,0.0443490013370656,0.941967090715081,0.00279643823462823
"47",0.000109123638773093,0.00161427879073236,0.0124789659276879,0.975870281309953,0.00883699759642274,0.00109035273643116
"48",0.000145060348604231,0.00156738416857511,0.0150476745901512,0.846246316223799,0.134965565640142,0.00202799902872835
"49",0.821952408884565,0.0273563798032526,0.0119749719388763,0.00638951052038034,0.00951396743534841,0.122812761417578
"50",0.000176900123874232,0.00257358024709386,0.0196594975570371,0.917250616181048,0.0579127474093325,0.00242665848161455
"51",0.000594268324019784,0.0222340265233849,0.907658645832416,0.0536105377409149,0.0118949323620635,0.00400758921720098
"52",7.66619585948859e-05,0.001076213303618,0.00739837313943772,0.983444272173671,0.00714694417957615,0.000857535245102397
"53",0.00963409717969683,0.662531598241054,0.0835184303625566,0.0957796307517223,0.057657019852112,0.0908792236128584
"54",7.66619585948859e-05,0.001076213303618,0.00739837313943772,0.983444272173671,0.00714694417957615,0.000857535245102397
"55",0.0135220250321348,0.154964095556967,0.122615128016411,0.185300185900405,0.130723170110624,0.392875395383457
"56",0.00180302812792742,0.00836397535859153,0.0290612749723351,0.0437123776743579,0.891475271282291,0.0255840725844974
"57",0.141280549181984,0.0513084602441819,0.0284408069376282,0.0270726170925286,0.0587506343295058,0.693146932214171
"58",0.000256852113565556,0.00226706630269573,0.0221667510966169,0.136888701939806,0.834925070611911,0.00349555793540488
"59",0.000200698390697554,0.00155652743507869,0.0111521501124447,0.0389422196394386,0.944850672053382,0.00329773236895905
"60",0.00487960071607273,0.0515173695832916,0.711517459454594,0.0751774446479947,0.103826593682241,0.0530815319158059
"61",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"62",0.0111156180621618,0.0505804788050005,0.0315631978821164,0.0441355986163505,0.0709113801123466,0.791693726522024
"63",3.37867982454457e-05,0.000471077400739757,0.00336710995338667,0.99152021048732,0.00422296836459931,0.000384846995709253
"64",0.00371965576583444,0.0583149539049491,0.127184251362468,0.328269399781562,0.407386761773885,0.0751249774113012
"65",0.016684893621199,0.619940291966663,0.0690504076963291,0.0695257537416597,0.0650363060531993,0.159762346920949
"66",4.44304330979291e-05,0.00062357332822664,0.00461088380448401,0.988010138057158,0.00619560358118613,0.000515370795847682
"67",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"68",0.00223832124981496,0.979577398418388,0.00684217135746644,0.00264836901073666,0.00242656398466332,0.0062671759789306
"69",9.84842919137713e-05,0.000729964446443801,0.00529998372372926,0.0168104808931281,0.975683004573812,0.00137808207097304
"70",0.00351102527948594,0.155567748451131,0.732466240949841,0.0452591092926052,0.0399362894770651,0.0232595865498717
"71",0.00123733288793276,0.0238925243302071,0.817873967106946,0.0593182719992843,0.0870344565949478,0.0106434470806821
"72",0.0050070141087701,0.0849217673160833,0.149917130744361,0.291456446361135,0.347025938215501,0.121671703254149
"73",0.000371977099086671,0.00408607601429884,0.0798076409074213,0.655526200407616,0.255862584294532,0.00434552127704519
"74",0.0156108591338451,0.167164303064536,0.113642910597385,0.151587898607526,0.156667153107894,0.395326875488814
"75",0.000358479954870379,0.00337287066883624,0.0383554124764134,0.608135942693771,0.345164744339556,0.00461254986655242
"76",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"77",0.00027492873432808,0.00239358907888053,0.0218795808643987,0.149747474480677,0.82186774163412,0.00383668520759586
"78",0.00579120055785451,0.164805673096799,0.172230640385174,0.401442975840268,0.183694484081431,0.0720350260384748
"79",0.936599151648381,0.0100031109607831,0.00311328798580627,0.0023718524839531,0.00326629845916573,0.0446462984619107
"80",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"81",0.000336659028821785,0.00350206698646814,0.0545867520493974,0.715470026080748,0.222202013817945,0.00390248203662007
"82",0.00326869649358794,0.0562498992610661,0.141541303553226,0.375418442170821,0.363005164129042,0.0605164943922573
"83",0.00492358186106661,0.018091606749944,0.0480864507681341,0.0641934935697722,0.804426968032623,0.0602778990184604
"84",0.000232740785099084,0.00366537050055564,0.0251688774525302,0.923858131881874,0.043622719340602,0.0034521600393385
"85",7.91384488063922e-05,0.000618808290363927,0.00469386301894357,0.0213712428235819,0.972027734620641,0.0012092127976629
"86",0.0050433675519484,0.0160426495683451,0.0437219233779,0.0626852127877166,0.750762071591037,0.121744775123053
"87",0.000472544139764525,0.0186757950874567,0.921177581814392,0.0409797500193083,0.0150037087933575,0.00369062014572044
"88",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"89",0.284870563486691,0.0338325158773816,0.0148813879917089,0.0121512111569523,0.0174646946317201,0.636799626855546
"90",0.00271651244461103,0.014549612533313,0.0656847600121953,0.139557177233193,0.693714528403187,0.0837774093735008
"91",5.40847601681618e-05,0.000649113060885376,0.00752335994428729,0.981598508647172,0.00960857119523896,0.000566362392247721
"92",0.00205958362046149,0.013633250526338,0.0914924644516913,0.274945424279596,0.570811088521129,0.0470581886007841
"93",0.000392346329755658,0.00420467942981022,0.079265938750531,0.577844257287941,0.333601377582269,0.00469140061969396
"94",0.000104007093968198,0.00261278583692891,0.980826073756701,0.0123334368882363,0.00343097470550273,0.000692721718662598
"95",0.0191758623214839,0.0328714856341045,0.055990075822997,0.0558510249245405,0.167412661536365,0.66869888976051
"96",0.000301413128948218,0.00324974639170347,0.0552466747993384,0.826166453460621,0.111737630372997,0.0032980818463924
"97",0.00100832408418487,0.0124522751036531,0.0574713890893873,0.546438159011914,0.364291690748069,0.0183381619627918
"98",3.58947657710075e-05,0.000424065713035768,0.00540164866384134,0.981927382727147,0.0118049036487798,0.000406104481424897
"99",5.16867482074334e-05,0.000608254113391285,0.00646288825206163,0.981128837757609,0.0111671177555442,0.000581215373186552
"100",5.61095454744021e-05,0.000754266083838712,0.0128008180576878,0.974909409210524,0.0108927629638466,0.000586634138628792
"101",0.00479486713397727,0.0198711866891849,0.046948465481647,0.073719735622639,0.791654216710771,0.0630115283617806
"102",0.00210901521054623,0.0389534609341451,0.23187354286561,0.443590446536962,0.250723673969021,0.0327498604837156
"103",0.000122438377627418,0.0015395035001366,0.00956942223501979,0.94646822021566,0.040550125431278,0.00175029024027849
"104",0.309997739114868,0.108614255484549,0.0565211521729412,0.0258250233869575,0.0492333322179508,0.449808497622734
"105",0.0813246868005141,0.0772939600334818,0.0897038191966928,0.0911586761746863,0.308861175417807,0.351657682376818
"106",0.00584592753279714,0.133977543333023,0.632018654899007,0.108487566109362,0.0593987146667327,0.0602715934590782
"107",0.000583213621483496,0.0194102413807731,0.823436574474089,0.13317607172217,0.0188264513034624,0.00456744749802215
"108",0.000652082847256952,0.00999762209220325,0.869106706987739,0.045653496684061,0.068818080974186,0.00577201041455343
"109",0.000390010271418145,0.995836256042358,0.00183262507644427,0.000552215780579261,0.000464181326123642,0.000924711503076762
"110",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"111",0.000163893679410362,0.00140124771504316,0.0145245693978133,0.0784288906213781,0.903251294545925,0.00223010404043045
"112",0.0151220840762354,0.116683702997283,0.0613090784527063,0.074027864092445,0.077415614701631,0.6554416556797
"113",0.000373785802511653,0.00468784380769708,0.0269872272745453,0.787808698784422,0.174593752837308,0.00554869149351562
"114",0.000296248864515621,0.00263480812798575,0.0279105262104982,0.279710394744278,0.685406342760854,0.00404167929186872
"115",0.00373078599524479,0.703528132451551,0.222844380731076,0.035308095831888,0.0188049508268803,0.0157836541633592
"116",7.48071723936398e-05,0.00103469074140555,0.00666156684954908,0.983545832084267,0.00783309738319694,0.000850005769187839
"117",0.0202085553040239,0.0125584542751866,0.0131144250139122,0.0131423059994064,0.0270453067779404,0.913930952629531
"118",6.94455795852015e-05,0.000872375710072994,0.0115990434364532,0.976132476116173,0.0106332004847536,0.000693458672962208
"119",0.000237830769859085,0.00208226486499076,0.0129847749864194,0.0565504218474311,0.924500360064597,0.00364434746670288
"120",0.0022654855432108,0.015494472499113,0.0393161742689067,0.104144711147572,0.798200589383204,0.0405785671579934
"121",0.997357696552705,0.000702159402011957,0.000230101202796899,0.000130755918595676,0.000183863445949253,0.00139542347794153
"122",0.0030532431200685,0.0310844037721781,0.100265381793676,0.534567745408117,0.250326277238754,0.0807029486672064
"123",0.319990013836389,0.255194215617217,0.0605283530825604,0.0260886496982047,0.0320629157375597,0.306135852028069
"124",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"125",0.000129167325535541,0.00161120978510453,0.00900817368420255,0.954959853124099,0.0324196572180152,0.0018719388630428
"126",0.000268154364340275,0.00492997489336915,0.965341884949059,0.0139188477002255,0.0134716461913148,0.0020694919016917
"127",0.00487960071607273,0.0515173695832916,0.711517459454594,0.0751774446479947,0.103826593682241,0.0530815319158059
"128",0.000109123638773093,0.00161427879073236,0.0124789659276879,0.975870281309953,0.00883699759642274,0.00109035273643116
"129",0.000483088618347933,0.00565784459748557,0.0278845709096909,0.695977891218373,0.262209415487033,0.00778718916906942
"130",4.17002881405032e-05,0.00058114584101778,0.00433358982418333,0.988351330672766,0.0061793462136542,0.000512887160238222
"131",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"132",0.00304766884728475,0.247277823699187,0.651895712826758,0.0514118210584996,0.0277760232856053,0.0185909502826655
"133",0.0063494803981717,0.383528020308557,0.461313135844718,0.0559345785602464,0.0607412883113362,0.0321334965769705
"134",0.000110222145920689,0.000716498864690185,0.00385727582528757,0.0118164649984791,0.98172980230539,0.00176973586023293
"135",0.000237105008211478,0.00203452164996355,0.0193847426528193,0.134189590846534,0.840737396099977,0.00341664374249485
"136",0.000803025898053582,0.983918584355126,0.00952751065093951,0.0018879265439054,0.00154301046647433,0.00231994208550085
"137",0.00254636029525819,0.0548002497322607,0.16382470673277,0.396884806687746,0.348640010299148,0.0333038662528163
"138",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"139",0.0203375856218262,0.012421034323253,0.0103016392696364,0.0102273644606987,0.0164822483627572,0.930230127961828
"140",0.000103066795544754,0.000740247690219021,0.00510601561975335,0.015045113964772,0.97756490759752,0.0014406483321912
"141",0.00734105747755153,0.0507654331907331,0.0930533070512583,0.212565106111056,0.33112290907832,0.305152187091081
"142",0.00546496710157058,0.0375578320344194,0.0938618699131333,0.272679577502295,0.38926953735963,0.201166216088951
"143",7.48071723936398e-05,0.00103469074140555,0.00666156684954908,0.983545832084267,0.00783309738319694,0.000850005769187839
"144",0.00207236217484876,0.0139089550275331,0.0653227825697888,0.286779994097326,0.572778839206409,0.059137066924095
"145",3.58947657710075e-05,0.000424065713035768,0.00540164866384134,0.981927382727147,0.0118049036487798,0.000406104481424897
"146",0.000126166963475416,0.00236789706106193,0.981171940001677,0.00963233584703921,0.00581255420612565,0.000889105920621065
"147",0.0110902990724233,0.390193950243865,0.321034340046323,0.0803789220231544,0.124383944907815,0.0729185437064197
"148",0.936599151648381,0.0100031109607831,0.00311328798580627,0.0023718524839531,0.00326629845916573,0.0446462984619107
"149",0.00170957428801705,0.0111148479161056,0.0500585501979114,0.214323926944713,0.673595218587719,0.0491978820655343
"150",0.000217433602990973,0.00181923523784299,0.0151555739492451,0.0837461463899917,0.895931170199999,0.00313044061992994
"151",0.000104007093968198,0.00261278583692891,0.980826073756701,0.0123334368882363,0.00343097470550273,0.000692721718662598
"152",0.000336126607468157,0.00322305155814274,0.0422881597851286,0.474709419995724,0.475225463921477,0.00421777813205926
"153",0.0105758649859295,0.0411673280222044,0.0487813609364135,0.0537877536620286,0.1833185305932,0.662369161800224
"154",0.000104007093968198,0.00261278583692891,0.980826073756701,0.0123334368882363,0.00343097470550273,0.000692721718662598
"155",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"156",9.85608501304758e-05,0.00137185210057529,0.0240665889753932,0.960002661692837,0.0134948947549647,0.000965441626099677
"157",0.000104007093968198,0.00261278583692891,0.980826073756701,0.0123334368882363,0.00343097470550273,0.000692721718662598
"158",0.0492928528238513,0.823754562976435,0.0337969224293598,0.0131683126322887,0.0129161118389532,0.0670712372991119
"159",0.000301413128948218,0.00324974639170347,0.0552466747993384,0.826166453460621,0.111737630372997,0.0032980818463924
"160",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"161",0.000126166963475416,0.00236789706106193,0.981171940001677,0.00963233584703921,0.00581255420612565,0.000889105920621065
"162",5.81520475210281e-05,0.000712211026002845,0.00917836866706646,0.972057220591784,0.0173499104357074,0.00064413723191824
"163",4.53013751810097e-05,0.000535050098475612,0.00656999489627724,0.976499014456265,0.0158371557787121,0.000513483395088853
"164",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"165",0.000217534018786974,0.00398098241767704,0.969215176143564,0.012727183715993,0.0121773599429495,0.00168176376102983
"166",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"167",0.00779670256256123,0.108818987293262,0.671824707648605,0.0717357304885426,0.0690007193462481,0.0708231526607805
"168",5.67502395231284e-05,0.000641141796077278,0.00760419143067301,0.957962443727902,0.032998317804905,0.000737155000919946
"169",0.000365877659033792,0.00491859326621278,0.0312592109463073,0.822677982836851,0.135188519045746,0.00558981624584916
"170",0.0102484967430306,0.0202328582431505,0.0399700452792428,0.045043321417834,0.134984138345668,0.749521139971075
"171",0.00319742120007709,0.115711019852568,0.204536323637928,0.548012553514038,0.0978795203812433,0.0306631614141448
"172",0.00304766884728475,0.247277823699187,0.651895712826758,0.0514118210584996,0.0277760232856053,0.0185909502826655
"173",0.204113822713345,0.0303040870072289,0.0144918880612994,0.0132611314154953,0.0199687200727007,0.717860350729931
"174",0.00452808134905683,0.850103735419272,0.0509541395213181,0.0402958415135052,0.0216908784565106,0.0324273237403378
"175",0.290551723959005,0.187030689504477,0.0481209712278114,0.0221366047574073,0.0263409744300369,0.425819036121263
"176",0.00377514484027709,0.0149515721486622,0.0506041838193094,0.0738531039293746,0.740828915138096,0.11598708012428
"177",9.29043857594722e-05,0.00145763768829496,0.0124041292519891,0.969621483678051,0.0152605381674007,0.00116330682850486
"178",0.00277979937995715,0.0295345186267739,0.080266757945466,0.311537154330957,0.514610929903078,0.0612708398137671
"179",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"180",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"181",0.000703356162414908,0.99393597145266,0.00247809491543098,0.0007608985082978,0.00064788242247467,0.00147379653872142
"182",0.00181371034584641,0.0266276443964132,0.707232700180599,0.0816307881966184,0.162974257320669,0.0197208995598537
"183",5.37391914970722e-05,0.000619784571820136,0.00683871958450364,0.970440648371293,0.0213807641692503,0.000666344111635997
"184",4.02881525229628e-05,0.000488418666978168,0.00627741209669878,0.984038274752952,0.00872765320935773,0.000427953121490803
"185",0.00452395168163598,0.015344435900771,0.0449283107488957,0.0626663159493424,0.745732097283412,0.126804888435943
"186",0.00411852014828675,0.015268278359113,0.0409068197722798,0.0605069382858781,0.827568225225503,0.0516312182089393
"187",0.000104007093968198,0.00261278583692891,0.980826073756701,0.0123334368882363,0.00343097470550273,0.000692721718662598
"188",0.000150173670872749,0.00201300878870495,0.0124501012219481,0.940521933214672,0.0427875612855566,0.00207722181824566
"189",0.000126166963475416,0.00236789706106193,0.981171940001677,0.00963233584703921,0.00581255420612565,0.000889105920621065
"190",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"191",0.00124609408217353,0.0114485178330315,0.03708268428026,0.243557754854931,0.681830367747638,0.0248345812019669
"192",0.000274949147533829,0.00248374539063886,0.0279795680120471,0.223404209141775,0.742122597665128,0.0037349306428773
"193",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"194",0.00249724992850757,0.0148906513343749,0.0555602809973416,0.117971914931587,0.717322492167516,0.091757410640673
"195",0.000126166963475416,0.00236789706106193,0.981171940001677,0.00963233584703921,0.00581255420612565,0.000889105920621065
"196",0.999896471101799,3.02811862563415e-05,8.83856783524406e-06,5.31164307705546e-06,6.9449136061268e-06,5.21525874259496e-05
"197",0.00017108087701297,0.997922500472823,0.00100733252313311,0.000289902692271303,0.00021014512348214,0.000399038311277483
"198",0.0140222531165771,0.14832956989407,0.103553621634197,0.142115653823956,0.114253433249812,0.477725468281387
