,region_residencia,residencia_hace_dos_anos,V1,V2,V3
68,1,6,0.086676664563,0.859620331724,0.0537030037133
69,1,3,0.219784407936,0.205400382044,0.57481521002
70,1,5,0.989904141102,0.00422416752417,0.00587169137415
71,1,3,0.183429515362,0.664428262318,0.15214222232
72,1,3,0.367990899583,0.354808219492,0.277200880925
73,1,6,0.0514069421598,0.0187564048136,0.929836653027
74,1,4,0.989904141102,0.00422416752417,0.00587169137415
75,1,3,0.367990899583,0.354808219492,0.277200880925
76,1,2,0.086676664563,0.859620331724,0.0537030037133
77,1,2,0.0514069421598,0.0187564048136,0.929836653027
78,1,3,0.193820763848,0.595861746603,0.210317489549
79,1,6,0.367990899583,0.354808219492,0.277200880925
80,1,5,0.540824835624,0.181082604369,0.278092560006
81,1,5,0.989904141102,0.00422416752417,0.00587169137415
82,1,6,0.223787822485,0.685330523868,0.0908816536476
83,1,2,0.989904141102,0.00422416752417,0.00587169137415
84,1,2,0.989904141102,0.00422416752417,0.00587169137415
85,1,6,0.154818897742,0.0869036207876,0.75827748147
86,1,4,0.193820763848,0.595861746603,0.210317489549
87,1,3,0.154818897742,0.0869036207876,0.75827748147
88,1,4,0.989904141102,0.00422416752417,0.00587169137415
89,1,4,0.183429515362,0.664428262318,0.15214222232
90,1,2,0.327234033629,0.186040512332,0.48672545404
91,1,3,0.278909197024,0.524685654549,0.196405148427
92,1,5,0.989904141102,0.00422416752417,0.00587169137415
93,1,5,0.467714955977,0.340677008168,0.191608035855
94,1,5,0.223787822485,0.685330523868,0.0908816536476
95,1,3,0.0514069421598,0.0187564048136,0.929836653027
96,1,5,0.20232311119,0.18957842627,0.608098462541
97,1,4,0.540824835624,0.181082604369,0.278092560006
98,1,6,0.103578835914,0.83320915106,0.0632120130258
99,1,3,0.103578835914,0.83320915106,0.0632120130258
100,1,5,0.989904141102,0.00422416752417,0.00587169137415
101,1,5,0.452207467644,0.357365021193,0.190427511162
102,1,4,0.0514069421598,0.0187564048136,0.929836653027
103,1,4,0.154818897742,0.0869036207876,0.75827748147
104,1,3,0.290700386991,0.299574870499,0.40972474251
105,1,2,0.989904141102,0.00422416752417,0.00587169137415
106,1,2,0.259916415152,0.40677712615,0.333306458697
107,1,6,0.989904141102,0.00422416752417,0.00587169137415
108,1,6,0.989904141102,0.00422416752417,0.00587169137415
109,1,4,0.0514069421598,0.0187564048136,0.929836653027
110,1,4,0.154818897742,0.0869036207876,0.75827748147
111,1,6,0.989904141102,0.00422416752417,0.00587169137415
112,1,4,0.0514069421598,0.0187564048136,0.929836653027
113,1,5,0.452207467644,0.357365021193,0.190427511162
114,1,2,0.0514069421598,0.0187564048136,0.929836653027
115,1,6,0.989904141102,0.00422416752417,0.00587169137415
116,1,5,0.223787822485,0.685330523868,0.0908816536476
117,1,3,0.989904141102,0.00422416752417,0.00587169137415
118,1,6,0.20232311119,0.18957842627,0.608098462541
119,1,6,0.223787822485,0.685330523868,0.0908816536476
120,2,1,0.103578835914,0.83320915106,0.0632120130258
121,2,5,0.335825213242,0.188178579615,0.475996207142
122,2,1,0.989904141102,0.00422416752417,0.00587169137415
123,2,3,0.290700386991,0.299574870499,0.40972474251
124,2,4,0.335825213242,0.188178579615,0.475996207142
125,2,1,0.989904141102,0.00422416752417,0.00587169137415
126,2,1,0.20232311119,0.18957842627,0.608098462541
127,2,1,0.207093383236,0.317250888204,0.47565572856
128,2,6,0.989904141102,0.00422416752417,0.00587169137415
129,2,5,0.103578835914,0.83320915106,0.0632120130258
130,2,3,0.989904141102,0.00422416752417,0.00587169137415
131,2,3,0.989904141102,0.00422416752417,0.00587169137415
132,2,1,0.0514069421598,0.0187564048136,0.929836653027
133,2,6,0.20232311119,0.18957842627,0.608098462541
134,2,1,0.989904141102,0.00422416752417,0.00587169137415
135,2,6,0.989904141102,0.00422416752417,0.00587169137415
136,2,1,0.0514069421598,0.0187564048136,0.929836653027
137,2,3,0.452207467644,0.357365021193,0.190427511162
138,2,1,0.086676664563,0.859620331724,0.0537030037133
139,2,1,0.989904141102,0.00422416752417,0.00587169137415
140,2,1,0.103578835914,0.83320915106,0.0632120130258
141,2,1,0.467714955977,0.340677008168,0.191608035855
142,2,1,0.989904141102,0.00422416752417,0.00587169137415
143,2,1,0.561560359165,0.18803686101,0.250402779825
144,2,1,0.20232311119,0.18957842627,0.608098462541
145,2,3,0.0514069421598,0.0187564048136,0.929836653027
146,2,1,0.223787822485,0.685330523868,0.0908816536476
147,2,1,0.989904141102,0.00422416752417,0.00587169137415
148,2,3,0.0514069421598,0.0187564048136,0.929836653027
149,2,3,0.989904141102,0.00422416752417,0.00587169137415
150,2,5,0.989904141102,0.00422416752417,0.00587169137415
151,2,1,0.540824835624,0.181082604369,0.278092560006
152,3,1,0.223787822485,0.685330523868,0.0908816536476
153,3,1,0.0514069421598,0.0187564048136,0.929836653027
154,3,1,0.210660097311,0.213763677909,0.57557622478
155,3,1,0.0514069421598,0.0187564048136,0.929836653027
156,3,1,0.0514069421598,0.0187564048136,0.929836653027
157,3,1,0.989904141102,0.00422416752417,0.00587169137415
158,3,1,0.989904141102,0.00422416752417,0.00587169137415
159,3,1,0.452207467644,0.357365021193,0.190427511162
160,3,1,0.989904141102,0.00422416752417,0.00587169137415
161,3,1,0.989904141102,0.00422416752417,0.00587169137415
162,3,1,0.103578835914,0.83320915106,0.0632120130258
163,3,1,0.193820763848,0.595861746603,0.210317489549
164,3,6,0.561560359165,0.18803686101,0.250402779825
165,3,1,0.540824835624,0.181082604369,0.278092560006
166,3,1,0.210660097311,0.213763677909,0.57557622478
167,3,1,0.20232311119,0.18957842627,0.608098462541
168,3,1,0.327234033629,0.186040512332,0.48672545404
169,3,1,0.327234033629,0.186040512332,0.48672545404
170,3,5,0.223787822485,0.685330523868,0.0908816536476
171,3,1,0.327234033629,0.186040512332,0.48672545404
172,3,1,0.399739074959,0.14792528067,0.45233564437
173,3,1,0.452207467644,0.357365021193,0.190427511162
174,3,1,0.989904141102,0.00422416752417,0.00587169137415
175,3,6,0.452207467644,0.357365021193,0.190427511162
176,3,2,0.989904141102,0.00422416752417,0.00587169137415
177,3,1,0.28187195225,0.543555892826,0.174572154925
178,3,1,0.0514069421598,0.0187564048136,0.929836653027
179,3,1,0.154818897742,0.0869036207876,0.75827748147
180,3,2,0.0514069421598,0.0187564048136,0.929836653027
181,3,1,0.0514069421598,0.0187564048136,0.929836653027
182,3,4,0.989904141102,0.00422416752417,0.00587169137415
183,3,4,0.0514069421598,0.0187564048136,0.929836653027
184,3,4,0.0514069421598,0.0187564048136,0.929836653027
185,3,4,0.20232311119,0.18957842627,0.608098462541
186,3,1,0.327234033629,0.186040512332,0.48672545404
187,4,1,0.086676664563,0.859620331724,0.0537030037133
188,4,1,0.0514069421598,0.0187564048136,0.929836653027
189,4,1,0.540824835624,0.181082604369,0.278092560006
190,4,1,0.086676664563,0.859620331724,0.0537030037133
191,4,1,0.540824835624,0.181082604369,0.278092560006
192,4,1,0.327234033629,0.186040512332,0.48672545404
193,4,1,0.0514069421598,0.0187564048136,0.929836653027
194,4,6,0.989904141102,0.00422416752417,0.00587169137415
195,4,6,0.327234033629,0.186040512332,0.48672545404
196,4,2,0.989904141102,0.00422416752417,0.00587169137415
197,4,1,0.540824835624,0.181082604369,0.278092560006
198,4,3,0.989904141102,0.00422416752417,0.00587169137415
199,4,1,0.223787822485,0.685330523868,0.0908816536476
200,4,1,0.989904141102,0.00422416752417,0.00587169137415
201,4,1,0.278909197024,0.524685654549,0.196405148427
202,4,1,0.45108581147,0.358847903105,0.190066285424
203,4,1,0.0514069421598,0.0187564048136,0.929836653027
204,4,1,0.989904141102,0.00422416752417,0.00587169137415
205,4,1,0.103578835914,0.83320915106,0.0632120130258
206,4,1,0.561560359165,0.18803686101,0.250402779825
207,4,3,0.452207467644,0.357365021193,0.190427511162
208,4,3,0.467714955977,0.340677008168,0.191608035855
209,4,1,0.561560359165,0.18803686101,0.250402779825
210,4,1,0.216903568842,0.513956306804,0.269140124354
211,4,1,0.989904141102,0.00422416752417,0.00587169137415
212,4,3,0.989904141102,0.00422416752417,0.00587169137415
213,4,1,0.989904141102,0.00422416752417,0.00587169137415
214,4,1,0.989904141102,0.00422416752417,0.00587169137415
215,4,5,0.103578835914,0.83320915106,0.0632120130258
216,4,1,0.223787822485,0.685330523868,0.0908816536476
217,4,5,0.561560359165,0.18803686101,0.250402779825
218,4,1,0.452207467644,0.357365021193,0.190427511162
219,4,1,0.223787822485,0.685330523868,0.0908816536476
220,4,2,0.540824835624,0.181082604369,0.278092560006
221,5,1,0.154818897742,0.0869036207876,0.75827748147
222,5,1,0.174484458548,0.517715918873,0.307799622579
223,5,1,0.290700386991,0.299574870499,0.40972474251
224,5,1,0.086676664563,0.859620331724,0.0537030037133
225,5,1,0.989904141102,0.00422416752417,0.00587169137415
226,5,3,0.989904141102,0.00422416752417,0.00587169137415
227,5,1,0.223787822485,0.685330523868,0.0908816536476
228,5,1,0.278909197024,0.524685654549,0.196405148427
229,5,3,0.452207467644,0.357365021193,0.190427511162
230,5,1,0.103578835914,0.83320915106,0.0632120130258
231,5,2,0.989904141102,0.00422416752417,0.00587169137415
232,5,2,0.989904141102,0.00422416752417,0.00587169137415
233,5,6,0.0514069421598,0.0187564048136,0.929836653027
234,5,6,0.223787822485,0.685330523868,0.0908816536476
235,5,1,0.45108581147,0.358847903105,0.190066285424
236,5,3,0.20232311119,0.18957842627,0.608098462541
237,5,1,0.452207467644,0.357365021193,0.190427511162
238,5,1,0.223787822485,0.685330523868,0.0908816536476
239,5,4,0.989904141102,0.00422416752417,0.00587169137415
240,5,1,0.989904141102,0.00422416752417,0.00587169137415
241,5,2,0.0514069421598,0.0187564048136,0.929836653027
242,6,2,0.989904141102,0.00422416752417,0.00587169137415
243,6,1,0.0514069421598,0.0187564048136,0.929836653027
244,6,1,0.540824835624,0.181082604369,0.278092560006
245,6,1,0.259916415152,0.40677712615,0.333306458697
246,6,5,0.452207467644,0.357365021193,0.190427511162
247,6,5,0.0514069421598,0.0187564048136,0.929836653027
248,6,1,0.989904141102,0.00422416752417,0.00587169137415
249,6,1,0.989904141102,0.00422416752417,0.00587169137415
250,6,2,0.989904141102,0.00422416752417,0.00587169137415
251,6,1,0.989904141102,0.00422416752417,0.00587169137415
252,6,1,0.223787822485,0.685330523868,0.0908816536476
253,6,1,0.989904141102,0.00422416752417,0.00587169137415
254,6,1,0.989904141102,0.00422416752417,0.00587169137415
255,6,1,0.154818897742,0.0869036207876,0.75827748147
256,6,1,0.0514069421598,0.0187564048136,0.929836653027
257,6,5,0.989904141102,0.00422416752417,0.00587169137415
258,6,2,0.45108581147,0.358847903105,0.190066285424
259,6,1,0.214809698693,0.118102084524,0.667088216783
260,6,1,0.223787822485,0.685330523868,0.0908816536476
261,6,2,0.21003961281,0.632084304429,0.157876082761
262,6,5,0.989904141102,0.00422416752417,0.00587169137415
263,6,2,0.540824835624,0.181082604369,0.278092560006
264,6,2,0.223787822485,0.685330523868,0.0908816536476
265,6,1,0.989904141102,0.00422416752417,0.00587169137415
266,6,1,0.223787822485,0.685330523868,0.0908816536476
267,6,5,0.223787822485,0.685330523868,0.0908816536476
268,6,5,0.452207467644,0.357365021193,0.190427511162
269,6,3,0.561560359165,0.18803686101,0.250402779825
270,6,1,0.561560359165,0.18803686101,0.250402779825
