,region_residencia,residencia_hace_dos_anos,V1,V2,V3
0,1,4,0.849747995778,0.0582532183995,0.0919987858229
1,1,6,0.849747995778,0.0582532183995,0.0919987858229
2,1,2,0.322440902398,0.50372259691,0.173836500692
3,1,5,0.546101726592,0.200817321462,0.253080951945
4,1,2,0.735084775492,0.0819979272872,0.182917297221
5,1,6,0.650479646834,0.132993233761,0.216527119405
6,1,6,0.650479646834,0.132993233761,0.216527119405
7,1,4,0.0186769065298,0.936599730997,0.0447233624732
8,1,2,0.0023544548762,0.00259054672129,0.995054998403
9,1,4,0.0023544548762,0.00259054672129,0.995054998403
10,1,2,0.0186769065298,0.936599730997,0.0447233624732
11,1,3,0.849747995778,0.0582532183995,0.0919987858229
12,1,5,0.155890162332,0.456844512845,0.387265324823
13,1,5,0.0186769065298,0.936599730997,0.0447233624732
14,1,4,0.735084775492,0.0819979272872,0.182917297221
15,1,4,0.0186769065298,0.936599730997,0.0447233624732
16,1,5,0.735084775492,0.0819979272872,0.182917297221
17,1,3,0.0186769065298,0.936599730997,0.0447233624732
18,1,2,0.392005129931,0.240243806174,0.367751063896
19,1,2,0.217501598732,0.249180913804,0.533317487465
20,1,4,0.196809232317,0.490966229353,0.31222453833
21,1,6,0.0955596140786,0.756514456828,0.147925929093
22,1,6,0.391268034742,0.25653301276,0.352198952498
23,1,2,0.322440902398,0.50372259691,0.173836500692
24,1,4,0.0023544548762,0.00259054672129,0.995054998403
25,1,3,0.0023544548762,0.00259054672129,0.995054998403
26,1,2,0.21174645527,0.27957505402,0.50867849071
27,1,4,0.0186769065298,0.936599730997,0.0447233624732
28,1,2,0.0023544548762,0.00259054672129,0.995054998403
29,1,2,0.414861999711,0.237256442656,0.347881557633
30,1,5,0.849747995778,0.0582532183995,0.0919987858229
31,1,5,0.217501598732,0.249180913804,0.533317487465
32,1,4,0.664509872013,0.155064401783,0.180425726204
33,1,3,0.650479646834,0.132993233761,0.216527119405
34,1,5,0.0186769065298,0.936599730997,0.0447233624732
35,1,5,0.0023544548762,0.00259054672129,0.995054998403
36,1,2,0.849747995778,0.0582532183995,0.0919987858229
37,1,4,0.735084775492,0.0819979272872,0.182917297221
38,1,6,0.0023544548762,0.00259054672129,0.995054998403
39,1,6,0.0023544548762,0.00259054672129,0.995054998403
40,1,6,0.735084775492,0.0819979272872,0.182917297221
41,1,4,0.664509872013,0.155064401783,0.180425726204
42,1,5,0.196809232317,0.490966229353,0.31222453833
43,1,2,0.650479646834,0.132993233761,0.216527119405
44,1,4,0.735084775492,0.0819979272872,0.182917297221
45,1,5,0.735084775492,0.0819979272872,0.182917297221
46,1,5,0.735084775492,0.0819979272872,0.182917297221
47,1,2,0.0186769065298,0.936599730997,0.0447233624732
48,1,2,0.0186769065298,0.936599730997,0.0447233624732
49,1,3,0.0186769065298,0.936599730997,0.0447233624732
50,1,3,0.0955596140786,0.756514456828,0.147925929093
51,1,3,0.322440902398,0.50372259691,0.173836500692
52,1,6,0.460493693034,0.161742297273,0.377764009693
53,1,6,0.0023544548762,0.00259054672129,0.995054998403
54,1,6,0.735084775492,0.0819979272872,0.182917297221
55,1,6,0.460493693034,0.161742297273,0.377764009693
56,1,6,0.664509872013,0.155064401783,0.180425726204
57,1,2,0.0023544548762,0.00259054672129,0.995054998403
58,1,4,0.0186769065298,0.936599730997,0.0447233624732
59,1,6,0.0023544548762,0.00259054672129,0.995054998403
60,1,6,0.310020421502,0.50426086485,0.185718713648
61,1,6,0.849747995778,0.0582532183995,0.0919987858229
62,1,2,0.21174645527,0.27957505402,0.50867849071
63,1,2,0.735084775492,0.0819979272872,0.182917297221
64,1,4,0.402784458677,0.169553010511,0.427662530812
65,1,6,0.0023544548762,0.00259054672129,0.995054998403
66,1,6,0.735084775492,0.0819979272872,0.182917297221
67,1,2,0.0023544548762,0.00259054672129,0.995054998403
68,1,2,0.0023544548762,0.00259054672129,0.995054998403
69,1,2,0.0023544548762,0.00259054672129,0.995054998403
70,1,2,0.0023544548762,0.00259054672129,0.995054998403
71,1,5,0.735084775492,0.0819979272872,0.182917297221
72,1,6,0.0023544548762,0.00259054672129,0.995054998403
73,1,5,0.735084775492,0.0819979272872,0.182917297221
74,1,4,0.735084775492,0.0819979272872,0.182917297221
75,1,2,0.650479646834,0.132993233761,0.216527119405
76,1,3,0.196809232317,0.490966229353,0.31222453833
77,1,5,0.0023544548762,0.00259054672129,0.995054998403
78,1,5,0.28937650076,0.20506997674,0.5055535225
79,1,3,0.664509872013,0.155064401783,0.180425726204
80,1,4,0.196809232317,0.490966229353,0.31222453833
81,1,4,0.21174645527,0.27957505402,0.50867849071
82,1,4,0.0023544548762,0.00259054672129,0.995054998403
83,1,6,0.650479646834,0.132993233761,0.216527119405
84,1,5,0.735084775492,0.0819979272872,0.182917297221
85,1,4,0.310020421502,0.50426086485,0.185718713648
86,1,4,0.310020421502,0.50426086485,0.185718713648
87,1,5,0.650479646834,0.132993233761,0.216527119405
88,1,3,0.0186769065298,0.936599730997,0.0447233624732
89,1,6,0.414009647293,0.377965590723,0.208024761983
90,1,6,0.664509872013,0.155064401783,0.180425726204
91,1,3,0.849747995778,0.0582532183995,0.0919987858229
92,1,2,0.322440902398,0.50372259691,0.173836500692
93,1,2,0.318420428732,0.390912589287,0.290666981981
94,1,5,0.0186769065298,0.936599730997,0.0447233624732
95,1,4,0.0023544548762,0.00259054672129,0.995054998403
96,1,5,0.0023544548762,0.00259054672129,0.995054998403
97,1,3,0.0023544548762,0.00259054672129,0.995054998403
98,1,4,0.0186769065298,0.936599730997,0.0447233624732
99,1,6,0.540998064303,0.199809574886,0.25919236081
100,1,6,0.540998064303,0.199809574886,0.25919236081
101,1,6,0.0023544548762,0.00259054672129,0.995054998403
102,1,5,0.0023544548762,0.00259054672129,0.995054998403
103,1,6,0.0023544548762,0.00259054672129,0.995054998403
104,1,2,0.0023544548762,0.00259054672129,0.995054998403
105,1,3,0.420569364188,0.251139024855,0.328291610957
106,2,5,0.277247374554,0.489956410173,0.232796215273
107,2,1,0.0955596140786,0.756514456828,0.147925929093
108,2,1,0.0955596140786,0.756514456828,0.147925929093
109,2,1,0.0023544548762,0.00259054672129,0.995054998403
110,2,1,0.650479646834,0.132993233761,0.216527119405
111,2,1,0.654823881271,0.134020498803,0.211155619925
112,2,1,0.546608594545,0.206636851411,0.246754554044
113,2,1,0.0023544548762,0.00259054672129,0.995054998403
114,2,1,0.21174645527,0.27957505402,0.50867849071
115,2,6,0.0186769065298,0.936599730997,0.0447233624732
116,2,1,0.0023544548762,0.00259054672129,0.995054998403
117,2,1,0.155890162332,0.456844512845,0.387265324823
118,2,1,0.220177207367,0.248651233168,0.531171559465
119,2,3,0.0023544548762,0.00259054672129,0.995054998403
